Customer_ID,Customer_Name,Email,Phone,City,State,Country,Customer_Type,Status,Created_Date
C1467,Nikhil Joshi,nikhiljoshi1466@example.com,7766104422,Vijayawada,Andhra Pradesh,India,Retail,Inactive,2026-04-12
C1468,Amit Sharma,amitsharma1467@example.com,7013822356,Bengaluru,Karnataka,India,SMB,Active,2026-04-13
C1469,Ananya Reddy,ananyareddy1468@example.com,7124860617,Delhi,Delhi,India,SMB,Inactive,2026-04-14
C1470,Manoj Nair,manojnair1469@example.com,9661115941,Delhi,Delhi,India,Retail,Active,2026-04-15
C1471,Rahul Joshi,rahuljoshi1470@example.com,7716766125,Kolkata,West Bengal,India,Retail,Active,2026-04-16
C1472,Pooja Verma,,8526830851,Mumbai,Maharashtra,India,Corporate,Active,2026-04-17
C1473,Rohan Verma,rohanverma1472@example.com,7778760379,Ahmedabad,Gujarat,India,SMB,Inactive,2026-04-18
C1474,Divya Naidu,divyanaidu1473@example.com,8665045420,Pune,Maharashtra,India,Retail,Active,2026-04-19
C1475,Rohan Mishra,rohanmishra1474@example.com,7399391763,Mumbai,Maharashtra,India,Retail,Active,2026-04-20
C1476,Isha Naidu,ishanaidu1475@example.com,8727981840,Ahmedabad,Gujarat,India,Wholesale,Active,2026-04-21
C1477,Sneha Iyer,snehaiyer1476@example.com,9526309494,Mumbai,Maharashtra,India,Retail,Active,2026-04-22
C1478,Arjun Naidu,arjunnaidu1477@example.com,9065762819,Vijayawada,Andhra Pradesh,India,Retail,Active,2026-04-23
C1479,Amit Sharma,amitsharma1478@example.com,9190904540,Ahmedabad,Gujarat,India,SMB,Active,2026-04-24
C1480,Nikhil Patel,nikhilpatel1479@example.com,9758767117,Vijayawada,Andhra Pradesh,India,Corporate,Inactive,2026-04-25
C1481,  nikhil rao  ,nikhilrao1480@example.com,7278544087,Bengaluru,Karnataka,India,SMB,Inactive,2026-04-26
C1482,Priya Nair,priyanair1481@example.com,7447266532,Noida,Uttar Pradesh,India,Corporate,Active,2026-04-27
C1483,Neha Gupta,nehagupta1482@example.com,9491011407,Vijayawada,Andhra Pradesh,India,Wholesale,Active,2026-04-28
C1484,  rohan joshi  ,rohanjoshi1483@example.com,7968252089,Delhi,Delhi,India,Retail,Active,2026-04-29
C1485,Manoj Iyer,manojiyer1484@example.com,9411557942,Mumbai,Maharashtra,India,Wholesale,Active,2026-04-30
C1486,Kiran Singh,kiransingh1485@example.com,9408016771,Kolkata,West Bengal,India,Corporate,Active,2026-05-01
C1487,Ananya Patel,ananyapatel1486@example.com,7226791287,Chennai,Tamil Nadu,India,SMB,Active,2026-05-02
C1488,Priya Das,priyadas1487@example.com,9591959805,Ahmedabad,Gujarat,India,SMB,Active,2026-05-03
C1489,Amit Rao,amitrao1488@example.com,9089921047,Pune,Maharashtra,India,Wholesale,Inactive,2026-05-04
C1490,Rahul Naidu,rahulnaidu1489@example.com,9905407649,Kolkata,West Bengal,India,Corporate,Active,2026-05-05
C1491,Ravi Singh,ravisingh1490@example.com,9574270109,delhi,Delhi,India,Wholesale,Inactive,2026-05-06
C1492,Ananya Rao,ananyarao1491@example.com,9586195858,Vijayawada,Andhra Pradesh,India,Wholesale,Active,2026-05-07
C1493,Kavya Patel,kavyapatel1492@example.com,8158871198,Noida,Uttar Pradesh,India,Retail,Inactive,2026-05-08
C1494,Suresh Mehta,sureshmehta1493@example.com,7098495675,Bengaluru,Karnataka,India,Wholesale,Active,2026-05-09
C1495,Kiran Verma,kiranverma1494@example.com,8383443346,Chennai,Tamil Nadu,India,Retail,Active,2026-05-10
C1496,Arjun Reddy,arjunreddy1495@example.com,9139991856,Hyderabad,Telangana,India,Retail,Active,2026-05-11
C1497,Neha Singh,nehasingh1496@example.com,9733706558,Kolkata,West Bengal,India,SMB,Active,2026-05-12
C1498,Sneha Gupta,snehagupta1497@example.com,7330962797,Noida,Uttar Pradesh,India,Retail,Active,2026-05-13
C1499,Ananya Sharma,ananyasharma1498@example.com,7639949010,Hyderabad,Telangana,India,Retail,Inactive,2026-05-14
C1500,Isha Joshi,ishajoshi1499@example.com,7251474325,Chennai,Tamil Nadu,India,SMB,Active,2026-05-15
C1501,Suresh Patel,sureshpatel1500@example.com,9986787479,Pune,Maharashtra,India,Wholesale,Active,2026-05-16
C1502,Nikhil Rao,nikhilrao1501@example.com,8435542636,Pune,Maharashtra,India,Corporate,Active,2026-05-17
C1503,Rohan Mehta,rohanmehta1502@example.com,7901264500,Mumbai,Maharashtra,India,Corporate,Active,2026-05-18
C1504,Ananya Reddy,ananyareddy1503@example.com,9221653695,Chennai,Tamil Nadu,India,Corporate,Active,2026-05-19
C1505,Priya Nair,priyanair1504@example.com,9234656786,Chennai,Tamil Nadu,India,Wholesale,Active,2026-05-20
C1506,Suresh Gupta,sureshgupta1505@example.com,8890640303,Hyderabad,Telangana,India,Retail,Inactive,2026-05-21
C1507,Manoj Mishra,manojmishra1506@example.com,8604009644,Noida,Uttar Pradesh,India,Corporate,Active,2026-05-22
C1508,Divya Singh,divyasingh1507@example.com,7633303779,Ahmedabad,Gujarat,India,Wholesale,Active,2026-05-23
C1509,Ananya Iyer,ananyaiyer1508@example.com,7525604189,Hyderabad,Telangana,India,Retail,Active,2026-05-24
C1510,  sneha reddy  ,snehareddy1509@example.com,8409577142,Bengaluru,Karnataka,India,SMB,Active,2026-05-25
C1511,Isha Kumar,ishakumar1510@example.com,8864098998,Pune,Maharashtra,India,Corporate,Active,2026-05-26
C1512,Isha Kumar,ishakumar1511@example.com,8013000672,Pune,Maharashtra,India,Retail,Active,2026-05-27
C1513,Divya Nair,divyanair1512@example.com,7380535953,Mumbai,Maharashtra,India,Corporate,Active,2026-05-28
C1514,Ravi Iyer,raviiyer1513@example.com,8595245374,Bengaluru,Karnataka,India,Corporate,Active,2026-05-29
C1515,Meera Rao,meerarao1514@example.com,7947521139,Pune,Maharashtra,India,Corporate,Active,2026-05-30
C1516,Rahul Mehta,rahulmehta1515@example.com,7268616816,Hyderabad,Telangana,India,Retail,Inactive,2026-05-31
C1517,Suresh Nair,sureshnair1516@example.com,9569358074,Bengaluru,Karnataka,India,Wholesale,Active,2026-06-01
C1518,Sneha Mishra,,8286100085,Hyderabad,Telangana,India,Retail,Active,2026-06-02
C1519,Suresh Reddy,sureshreddy1518@example.com,9759796524,Ahmedabad,Gujarat,India,Corporate,Active,2026-06-03
C1520,Ravi Rao,ravirao1519@example.com,7745091232,Ahmedabad,Gujarat,India,Retail,Active,2026-06-04
C1521,Swathi Gupta,swathigupta1520@example.com,8809246608,Pune,Maharashtra,India,SMB,Inactive,2026-06-05
C1522,Pooja Singh,poojasingh1521@example.com,9738270405,Pune,Maharashtra,India,Wholesale,Active,2026-06-06
C1523,Pooja Joshi,poojajoshi1522@example.com,9732360963,Noida,Uttar Pradesh,India,Retail,Active,2026-06-07
C1524,Priya Mishra,priyamishra1523@example.com,9131018387,Ahmedabad,Gujarat,India,SMB,Inactive,2026-06-08
C1525,Neha Sharma,nehasharma1524@example.com,7765588526,Kolkata,West Bengal,India,Wholesale,Active,2026-06-09
C1526,Isha Kumar,ishakumar1525@example.com,7508250074,Kolkata,West Bengal,India,SMB,Active,2026-06-10
C1527,Rahul Naidu,rahulnaidu1526@example.com,9945966478,Mumbai,Maharashtra,India,Wholesale,Inactive,2026-06-11
C1528,Rohan Naidu,rohannaidu1527@example.com,8760528069,Ahmedabad,Gujarat,India,Retail,Active,2026-06-12
C1529,Suresh Nair,sureshnair1528@example.com,8648549962,Hyderabad,Telangana,India,SMB,Active,2026-06-13
C1530,Ananya Verma,ananyaverma1529@example.com,9456172680,Hyderabad,Telangana,India,Corporate,Active,2026-06-14
C1531,Arjun Mehta,arjunmehta1530@example.com,9524450191,Delhi,Delhi,India,SMB,Active,2026-06-15
C1532,Rohan Singh,rohansingh1531@example.com,7871605060,Bengaluru,Karnataka,India,Wholesale,Inactive,2026-06-16
C1533,Divya Sharma,divyasharma1532@example.com,7792319480,Vijayawada,Andhra Pradesh,India,Retail,Active,2026-06-17
C1534,Meera Singh,meerasingh1533@example.com,9429018611,Kolkata,West Bengal,India,Wholesale,Active,2026-06-18
C1535,Suresh Naidu,,8555789372,Pune,Maharashtra,India,SMB,Active,2026-06-19
C1536,Priya Joshi,priyajoshi1535@example.com,8436715057,Mumbai,Maharashtra,India,SMB,Active,2026-06-20
C1537,Arjun Reddy,arjunreddy1536@example.com,7709932802,Vijayawada,Andhra Pradesh,India,Corporate,Active,2026-06-21
C1538,Ravi Gupta,ravigupta1537@example.com,7112513996,Chennai,Tamil Nadu,India,Retail,Active,2026-06-22
C1539,Neha Das,nehadas1538@example.com,7103902832,Mumbai,Maharashtra,India,Retail,Active,2026-06-23
C1540,Kiran Singh,kiransingh1539@example.com,9516035421,Chennai,Tamil Nadu,India,SMB,Inactive,2026-06-24
C1541,Meera Joshi,meerajoshi1540@example.com,9518908533,Ahmedabad,Gujarat,India,Retail,Active,2026-06-25
C1542,Arjun Singh,arjunsingh1541@example.com,8172830188,Chennai,Tamil Nadu,India,Corporate,Inactive,2026-06-26
C1543,Rahul Singh,rahulsingh1542@example.com,9996472517,Chennai,Tamil Nadu,India,Wholesale,Active,2026-06-27
C1544,Manoj Das,manojdas1543@example.com,9225131344,Noida,Uttar Pradesh,India,Retail,Active,2026-06-28
C1545,Meera Iyer,meeraiyer1544@example.com,8283016556,Noida,Uttar Pradesh,India,SMB,Inactive,2026-06-29
C1546,Sneha Naidu,snehanaidu1545@example.com,7241102738,Noida,Uttar Pradesh,India,Wholesale,Active,2026-06-30
C1547,Amit Iyer,amitiyer1546@example.com,8113671081,Ahmedabad,Gujarat,India,Wholesale,Active,2026-07-01
C1548,Swathi Gupta,swathigupta1547@example.com,8845361965,Vijayawada,Andhra Pradesh,India,Corporate,Active,2026-07-02
C1549,Neha Verma,nehaverma1548@example.com,7968692633,Mumbai,Maharashtra,India,SMB,Active,2026-07-03
C1550,Neha Mehta,nehamehta1549@example.com,8618833988,Mumbai,Maharashtra,India,Retail,Active,2026-07-04
C1551,Manoj Mishra,manojmishra1550@example.com,8983127359,Pune,Maharashtra,India,SMB,Active,2026-07-05
C1552,Ananya Kumar,ananyakumar1551@example.com,12345,Noida,Uttar Pradesh,India,Wholesale,Active,2026-07-06
C1553,Nikhil Kumar,nikhilkumar1552@example.com,9065475539,Ahmedabad,Gujarat,India,SMB,Active,2026-07-07
C1554,Rohan Kumar,rohankumar1553@example.com,8869085588,Pune,Maharashtra,India,Retail,Active,2026-07-08
C1555,Nikhil Verma,nikhilverma1554@example.com,8967897673,Bengaluru,Karnataka,India,Retail,Active,2026-07-09
C1556,Priya Mehta,priyamehta1555@example.com,9074335492,Pune,Maharashtra,India,Corporate,Active,2026-07-10
C1557,Neha Gupta,nehagupta1556@example.com,7573292101,Vijayawada,Andhra Pradesh,India,Retail,Active,2026-07-11
C1558,Manoj Verma,manojverma1557@example.com,9710857305,Kolkata,West Bengal,India,Retail,Active,2026-07-12
C1559,Manoj Rao,manojrao1558@example.com,7346180867,Chennai,Tamil Nadu,India,SMB,Inactive,2026-07-13
C1560,Ananya Reddy,ananyareddy1559@example.com,7214069885,Noida,Uttar Pradesh,India,SMB,Active,2026-07-14
C1561,Vikram Reddy,vikramreddy1560@example.com,9132284401,Kolkata,West Bengal,India,Wholesale,Active,2026-07-15
C1562,Neha Iyer,nehaiyer1561@example.com,8876259456,Pune,Maharashtra,India,Corporate,Active,2026-07-16
C1563,  isha nair  ,ishanair1562@example.com,7030190179,Ahmedabad,Gujarat,India,SMB,Active,2026-07-17
C1564,Nikhil Mishra,nikhilmishra1563@example.com,7246016808,Chennai,Tamil Nadu,India,Retail,Inactive,2026-07-18
C1565,Ravi Patel,ravipatel1564@example.com,7682505397,Mumbai,Maharashtra,India,Wholesale,Active,2026-07-19
C1566,Vikram Das,vikramdas1565@example.com,7967328429,Hyderabad,Telangana,India,SMB,Active,2026-07-20
C1567,Sneha Mishra,snehamishra1566@example.com,9620897083,Chennai,Tamil Nadu,India,Corporate,Inactive,2026-07-21
C1568,Ananya Naidu,ananyanaidu1567@example.com,7564141419,Vijayawada,Andhra Pradesh,India,Corporate,Active,2026-07-22
C1569,Ravi Mishra,ravimishra1568@example.com,7581341371,Vijayawada,Andhra Pradesh,India,Wholesale,Inactive,2026-07-23
C1570,Rahul Das,rahuldas1569@example.com,8712987704,Pune,Maharashtra,India,Wholesale,Active,2026-07-24
C1571,Ravi Mehta,ravimehta1570@example.com,9821600919,Bengaluru,Karnataka,India,Wholesale,Inactive,2026-07-25
C1572,Sneha Rao,sneharao1571@example.com,12345,Vijayawada,Andhra Pradesh,India,Wholesale,Active,2026-07-26
C1573,Priya Iyer,priyaiyer1572@example.com,7057563860,Vijayawada,Andhra Pradesh,India,Wholesale,Inactive,2026-07-27
C1574,Rahul Das,rahuldas1573@example.com,7296172445,Ahmedabad,Gujarat,India,Retail,Active,2026-07-28
C1575,Pooja Kumar,poojakumar1574@example.com,8214383511,Pune,Maharashtra,India,Retail,Active,2026-07-29
C1576,Ananya Mishra,ananyamishra1575@example.com,7245048171,Chennai,Tamil Nadu,India,smb,Active,2026-07-30
C1577,Nikhil Patel,nikhilpatel1576@example.com,7191533673,Bengaluru,Karnataka,India,Corporate,Inactive,2026-07-31
C1578,Amit Gupta,amitgupta1577@example.com,8211984285,Kolkata,West Bengal,India,Retail,Active,2026-08-01
C1579,Isha Gupta,ishagupta1578@example.com,7155854165,Hyderabad,Telangana,India,Retail,Active,2026-08-02
C1580,Nikhil Mishra,nikhilmishra1579@example.com,8124017371,Noida,Uttar Pradesh,India,Retail,Active,2026-08-03
C1581,Neha Singh,nehasingh1580@example.com,8184207750,Mumbai,Maharashtra,India,SMB,Active,2026-08-04
C1582,Nikhil Patel,nikhilpatel1581@example.com,8060765858,Vijayawada,Andhra Pradesh,India,Wholesale,Active,2026-08-05
C1583,Divya Mishra,,8183745974,Pune,Maharashtra,India,SMB,Active,2026-08-06
C1584,Priya Das,priyadas1583@example.com,8071792759,Noida,Uttar Pradesh,India,Corporate,Active,2026-08-07
C1585,Manoj Reddy,manojreddy1584@example.com,8168015183,Mumbai,Maharashtra,India,Corporate,Inactive,2026-08-08
C1586,Sneha Patel,snehapatel1585@example.com,8594322319,Mumbai,Maharashtra,India,Corporate,Active,2026-08-09
C1587,Suresh Das,sureshdas1586@example.com,8842055134,Kolkata,West Bengal,India,Corporate,Inactive,2026-08-10
C1588,Rahul Patel,rahulpatel1587@example.com,8931617897,Kolkata,West Bengal,India,Retail,Active,2026-08-11
C1589,Suresh Mehta,sureshmehta1588@example.com,8151648325,Kolkata,West Bengal,India,Retail,Inactive,2026-08-12
C1590,Pooja Gupta,poojagupta1589@example.com,7280745515,Delhi,Delhi,India,SMB,Active,2026-08-13
C1591,Ananya Rao,ananyarao1590@example.com,7671654728,Delhi,Delhi,India,Wholesale,Inactive,2026-08-14
C1592,Neha Verma,nehaverma1591@example.com,9094102316,Mumbai,Maharashtra,India,Corporate,Active,2026-08-15
C1593,Nikhil Iyer,nikhiliyer1592@example.com,7144369335,Kolkata,West Bengal,India,SMB,Active,2026-08-16
C1594,Meera Das,meeradas1593@example.com,7199718506,Ahmedabad,Gujarat,India,Retail,Active,2026-08-17
C1595,Divya Iyer,divyaiyer1594@example.com,7269093459,Vijayawada,Andhra Pradesh,India,Retail,Inactive,2026-08-18
C1596,Amit Gupta,amitgupta1595@example.com,9661588817,Noida,Uttar Pradesh,India,Wholesale,Active,2026-08-19
C1597,Swathi Naidu,swathinaidu1596@example.com,9413740906,Noida,Uttar Pradesh,India,Wholesale,Active,2026-08-20
C1598,Ravi Nair,ravinair1597@example.com,7598054328,Delhi,Delhi,India,Wholesale,Active,2026-08-21
C1599,Neha Joshi,nehajoshi1598@example.com,8485717012,Mumbai,Maharashtra,India,SMB,Inactive,2026-08-22
C1600,Suresh Joshi,sureshjoshi1599@example.com,9286729411,Pune,Maharashtra,India,Retail,Inactive,2026-08-23
C1601,Divya Patel,divyapatel1600@example.com,8353728689,Chennai,Tamil Nadu,India,Retail,Active,2026-08-24
C1602,Kavya Patel,kavyapatel1601@example.com,8765642144,Chennai,Tamil Nadu,India,Wholesale,Inactive,2026-08-25
C1603,Rahul Gupta,rahulgupta1602@example.com,8491828230,Delhi,Delhi,India,Corporate,Active,2026-08-26
C1604,Rahul Gupta,rahulgupta1603@example.com,7371190853,Pune,Maharashtra,India,Wholesale,Active,2026-08-27
C1605,Pooja Kumar,poojakumar1604@example.com,8016980878,Delhi,Delhi,India,SMB,Active,2026-08-28
C1606,Kiran Rao,kiranrao1605@example.com,7093730769,Chennai,Tamil Nadu,India,Wholesale,Active,2026-08-29
C1607,Manoj Mishra,manojmishra1606@example.com,9850954999,Pune,Maharashtra,India,Wholesale,Active,2026-08-30
C1608,Meera Gupta,meeragupta1607@example.com,9355018954,Kolkata,West Bengal,India,SMB,Inactive,2026-08-31
C1609,Kiran Rao,kiranrao1608@example.com,7549705175,Mumbai,Maharashtra,India,Wholesale,Active,2026-09-01
C1610,Suresh Verma,sureshverma1609@example.com,9405904014,Noida,Uttar Pradesh,India,Retail,Active,2026-09-02
C1611,Ravi Mehta,ravimehta1610@example.com,8689845652,Ahmedabad,Gujarat,India,Corporate,Active,2026-09-03
C1612,Rahul Singh,rahulsingh1611@example.com,7224445865,Bengaluru,Karnataka,India,Wholesale,Inactive,2026-09-04
C1613,Meera Patel,meerapatel1612@example.com,8798703595,Mumbai,Maharashtra,India,SMB,Active,2026-09-05
C1614,Ravi Nair,ravinair1613@example.com,8117369215,Kolkata,West Bengal,India,Corporate,Active,2026-09-06
C1615,Manoj Gupta,manojgupta1614@example.com,9681886861,Chennai,Tamil Nadu,India,smb,Inactive,2026-09-07
C1616,Nikhil Singh,nikhilsingh1615@example.com,9123780260,Kolkata,West Bengal,India,Corporate,Active,2026-09-08
C1617,Nikhil Naidu,nikhilnaidu1616@example.com,8101788241,Delhi,Delhi,India,Corporate,Active,2026-09-09
C1618,Kiran Iyer,kiraniyer1617@example.com,7622620228,Pune,Maharashtra,India,Wholesale,Inactive,2026-09-10
C1619,Isha Naidu,ishanaidu1618@example.com,9809658498,Noida,Uttar Pradesh,India,Retail,Active,2026-09-11
C1620,Kiran Reddy,kiranreddy1619@example.com,7850822873,Vijayawada,Andhra Pradesh,India,Wholesale,Active,2026-09-12
C1621,Isha Naidu,ishanaidu1620@example.com,7821157796,Delhi,Delhi,India,SMB,Active,2026-09-13
C1622,Suresh Rao,sureshrao1621@example.com,9428074967,Mumbai,Maharashtra,India,SMB,Active,2026-09-14
C1623,Priya Verma,priyaverma1622@example.com,8452828976,Delhi,Delhi,India,Corporate,Active,2026-09-15
C1624,Swathi Das,swathidas1623@example.com,8992574866,Mumbai,Maharashtra,India,Corporate,Inactive,2026-09-16
C1625,Priya Das,priyadas1624@example.com,8325850994,Vijayawada,Andhra Pradesh,India,Retail,Inactive,2026-09-17
C1626,Rohan Das,rohandas1625@example.com,9613604735,Hyderabad,Telangana,India,Wholesale,Active,2026-09-18
C1627,Divya Das,,8501118456,Noida,Uttar Pradesh,India,SMB,Inactive,2026-09-19
C1628,Manoj Rao,manojrao1627@example.com,7786045372,Ahmedabad,Gujarat,India,Corporate,Active,2026-09-20
C1629,Vikram Patel,vikrampatel1628@example.com,7490037672,Ahmedabad,Gujarat,India,Retail,Active,2026-09-21
C1630,Ananya Singh,ananyasingh1629@example.com,7094640288,Bengaluru,Karnataka,India,SMB,Active,2026-09-22
C1631,Ravi Kumar,ravikumar1630@example.com,7649600177,Kolkata,West Bengal,India,Corporate,Active,2026-09-23
C1632,Suresh Rao,sureshrao1631@example.com,7967728835,Hyderabad,Telangana,India,SMB,Active,2026-09-24
C1633,Swathi Singh,swathisingh1632@example.com,8795253118,Ahmedabad,Gujarat,India,Retail,Active,2026-09-25
C1634,Rohan Verma,rohanverma1633@example.com,8077893609,Delhi,Delhi,India,Retail,Active,2026-09-26
C1635,Rohan Patel,rohanpatel1634@example.com,7381565944,Kolkata,West Bengal,India,SMB,Active,2026-09-27
C1636,Kiran Kumar,kirankumar1635@example.com,9936701525,Hyderabad,Telangana,India,Wholesale,Active,2026-09-28
C1637,Isha Rao,isharao1636@example.com,9410433526,Pune,Maharashtra,India,SMB,Active,2026-09-29
C1638,  neha kumar  ,nehakumar1637@example.com,9341210400,Pune,Maharashtra,India,Corporate,Active,2026-09-30
C1639,Vikram Kumar,vikramkumar1638@example.com,9247946832,Kolkata,West Bengal,India,Wholesale,Active,2026-10-01
C1640,Amit Mehta,amitmehta1639@example.com,7492928572,Mumbai,Maharashtra,India,Corporate,Active,2026-10-02
C1641,Manoj Das,,7976716348,Mumbai,Maharashtra,India,SMB,Active,2026-10-03
C1642,Manoj Mehta,manojmehta1641@example.com,8735071771,Delhi,Delhi,India,Wholesale,Active,2026-10-04
C1643,Rohan Mishra,rohanmishra1642@example.com,9330216490,Hyderabad,Telangana,India,Corporate,Inactive,2026-10-05
C1644,Kavya Gupta,kavyagupta1643@example.com,7290633384,Hyderabad,Telangana,India,SMB,Inactive,2026-10-06
C1645,Manoj Sharma,manojsharma1644@example.com,9357244080,kolkata,West Bengal,India,SMB,Inactive,2026-10-07
C1646,Ravi Mehta,ravimehta1645@example.com,9334478864,Chennai,Tamil Nadu,India,Wholesale,Active,2026-10-08
C1647,  manoj nair  ,manojnair1646@example.com,9632386145,Pune,Maharashtra,India,SMB,Active,2026-10-09
C1648,Swathi Sharma,swathisharma1647@example.com,7351007685,Hyderabad,Telangana,India,Retail,Active,2026-10-10
C1649,Rohan Sharma,rohansharma1648@example.com,7971294189,Kolkata,West Bengal,India,Corporate,Active,2026-10-11
C1650,  ananya reddy  ,ananyareddy1649@example.com,8968386245,Vijayawada,Andhra Pradesh,India,Corporate,Active,2026-10-12
C1651,Sneha Kumar,snehakumar1650@example.com,9081754688,Bengaluru,Karnataka,India,SMB,Active,2026-10-13
C1652,Neha Mishra,nehamishra1651@example.com,8840954185,Vijayawada,Andhra Pradesh,India,SMB,Active,2026-10-14
C1653,Vikram Reddy,vikramreddy1652@example.com,7711996244,Noida,Uttar Pradesh,India,Retail,Active,2026-10-15
C1654,  pooja iyer  ,poojaiyer1653@example.com,7605416964,Delhi,Delhi,India,Wholesale,Active,2026-10-16
C1655,Manoj Mehta,manojmehta1654@example.com,9852665365,Hyderabad,Telangana,India,SMB,Active,2026-10-17
C1656,Priya Joshi,priyajoshi1655@example.com,7928101432,Noida,Uttar Pradesh,India,SMB,Active,2026-10-18
C1657,Ravi Verma,raviverma1656@example.com,9873429057,Ahmedabad,Gujarat,India,SMB,Active,2026-10-19
C1658,Swathi Verma,swathiverma1657@example.com,7419027785,Noida,Uttar Pradesh,India,SMB,Active,2026-10-20
C1659,Neha Kumar,nehakumar1658@example.com,8985544289,Kolkata,West Bengal,India,Corporate,Inactive,2026-10-21
C1660,Arjun Gupta,arjungupta1659@example.com,8768519535,Hyderabad,Telangana,India,SMB,Active,2026-10-22
C1661,Neha Rao,neharao1660@example.com,8976381874,Bengaluru,Karnataka,India,Corporate,Active,2026-10-23
C1662,Nikhil Singh,nikhilsingh1661@example.com,9795909756,Kolkata,West Bengal,India,SMB,Active,2026-10-24
C1663,Arjun Reddy,arjunreddy1662@example.com,9342612053,Kolkata,West Bengal,India,Wholesale,Active,2026-10-25
C1664,  ravi joshi  ,ravijoshi1663@example.com,8248064075,Delhi,Delhi,India,Retail,Active,2026-10-26
C1665,Nikhil Gupta,nikhilgupta1664@example.com,7267460951,Delhi,Delhi,India,Wholesale,Active,2026-10-27
C1666,Priya Reddy,priyareddy1665@example.com,9201182119,Pune,Maharashtra,India,SMB,Active,2026-10-28
C1667,Meera Gupta,meeragupta1666@example.com,7480761125,Pune,Maharashtra,India,smb,Inactive,2026-10-29
C1668,Meera Das,meeradas1667@example.com,8528894010,Mumbai,Maharashtra,India,SMB,Active,2026-10-30
C1669,Kavya Patel,kavyapatel1668@example.com,8972420233,Chennai,Tamil Nadu,India,Wholesale,Active,2026-10-31
C1670,Isha Singh,ishasingh1669@example.com,7223151807,Hyderabad,Telangana,India,SMB,Active,2026-11-01
C1671,Meera Nair,meeranair1670@example.com,9135697968,Hyderabad,Telangana,India,Wholesale,Active,2026-11-02
C1672,Kavya Sharma,kavyasharma1671@example.com,7864850879,Noida,Uttar Pradesh,India,Corporate,Active,2026-11-03
C1673,Vikram Iyer,vikramiyer1672@example.com,8459333151,Hyderabad,Telangana,India,Retail,Active,2026-11-04
C1674,Vikram Kumar,vikramkumar1673@example.com,8110768006,Hyderabad,Telangana,India,Retail,Active,2026-11-05
C1675,Manoj Mishra,manojmishra1674@example.com,7707408403,Chennai,Tamil Nadu,India,Wholesale,Active,2026-11-06
C1676,Manoj Patel,manojpatel1675@example.com,9340103321,Ahmedabad,Gujarat,India,Corporate,Inactive,2026-11-07
C1677,Swathi Sharma,,8418262910,Pune,Maharashtra,India,Wholesale,Active,2026-11-08
C1678,Ravi Nair,ravinair1677@example.com,9230745301,Pune,Maharashtra,India,Corporate,Active,2026-11-09
C1679,Rahul Patel,rahulpatel1678@example.com,7077076110,Bengaluru,Karnataka,India,SMB,Inactive,2026-11-10
C1680,Suresh Iyer,sureshiyer1679@example.com,7879958391,Hyderabad,Telangana,India,Corporate,Active,2026-11-11
C1681,Priya Reddy,priyareddy1680@example.com,7542255847,Chennai,Tamil Nadu,India,Corporate,Active,2026-11-12
C1682,Divya Patel,divyapatel1681@example.com,9833086542,Pune,Maharashtra,India,Corporate,Active,2026-11-13
C1683,Rahul Singh,rahulsingh1682@example.com,7694151795,Chennai,Tamil Nadu,India,Retail,Active,2026-11-14
C1684,Ananya Mehta,ananyamehta1683@example.com,8097335565,Vijayawada,Andhra Pradesh,India,Corporate,Active,2026-11-15
C1685,Kiran Sharma,kiransharma1684@example.com,,Ahmedabad,Gujarat,India,SMB,Active,2026-11-16
C1686,Divya Reddy,divyareddy1685@example.com,8938058216,Hyderabad,Telangana,India,SMB,Inactive,2026-11-17
C1687,Isha Iyer,ishaiyer1686@example.com,9405964455,Bengaluru,Karnataka,India,SMB,Active,2026-11-18
C1688,Divya Gupta,divyagupta1687@example.com,9396509040,Noida,Uttar Pradesh,India,Corporate,Active,2026-11-19
C1689,Rohan Iyer,rohaniyer1688@example.com,7116683198,Pune,Maharashtra,India,Wholesale,Active,2026-11-20
C1690,Meera Verma,meeraverma1689@example.com,9373027905,Vijayawada,Andhra Pradesh,India,Wholesale,Active,2026-11-21
C1691,Rohan Sharma,rohansharma1690@example.com,7280051608,Chennai,Tamil Nadu,India,SMB,Inactive,2026-11-22
C1692,Manoj Kumar,manojkumar1691@example.com,7404379383,Delhi,Delhi,India,Retail,Active,2026-11-23
C1693,Meera Naidu,meeranaidu1692@example.com,8992570109,Kolkata,West Bengal,India,Wholesale,Active,2026-11-24
C1694,Neha Sharma,nehasharma1693@example.com,8476022146,Hyderabad,Telangana,India,Corporate,Active,2026-11-25
C1695,Amit Naidu,amitnaidu1694@example.com,8213031467,Hyderabad,Telangana,India,Wholesale,Active,2026-11-26
C1696,Vikram Naidu,vikramnaidu1695@example.com,9313706592,Vijayawada,Andhra Pradesh,India,SMB,Inactive,2026-11-27
C1697,Suresh Mehta,sureshmehta1696@example.com,8678165545,Chennai,Tamil Nadu,India,Retail,Active,2026-11-28
C1698,Sneha Iyer,snehaiyer1697@example.com,9138088435,Mumbai,Maharashtra,India,Wholesale,Active,2026-11-29
C1699,Amit Sharma,amitsharma1698@example.com,7453006085,Hyderabad,Telangana,India,Wholesale,Inactive,2026-11-30
C1700,Rahul Das,rahuldas1699@example.com,8597438630,Mumbai,Maharashtra,India,SMB,Active,2026-12-01
